sender_account,receiver_account,amount,type,merchant_category,device,country,is_suspicious,pattern,transaction_id,timestamp,hour,day,is_high_risk_country,log_amount
ACCT100326,ACCT200226,33.06,payment,crypto_exchange,mobile_app,IN,False,normal,TXN003670,2025-03-31T00:51:00,0,Monday,False,3.498324092392878
ACCT100299,ACCT200212,44.09,deposit,restaurant,mobile_app,NG,True,layering,TXN003671,2025-02-21T10:01:00,10,Friday,True,3.7862329993698465
ACCT100126,ACCT200312,44.79,payment,electronics,atm,US,False,normal,TXN003672,2025-01-26T20:55:00,20,Sunday,False,3.8019849002192085
ACCT100305,ACCT200488,124.31,deposit,gambling,atm,SG,False,normal,TXN003673,2025-01-18T21:30:00,21,Saturday,False,4.822778445803624
ACCT100296,ACCT200381,129.0,payment,atm,atm,IN,False,normal,TXN003674,2025-03-14T14:16:00,14,Friday,False,4.859812404361672
ACCT100457,ACCT200078,34.66,transfer,atm,pos_terminal,SG,False,normal,TXN003675,2025-02-15T19:54:00,19,Saturday,False,3.54558628428746
ACCT100091,ACCT200320,21.0,withdrawal,travel,web,SG,True,structuring,TXN003676,2025-02-12T10:42:00,10,Wednesday,False,3.044522437723423
ACCT100140,ACCT200280,59.65,transfer,travel,web,AE,True,round_tripping,TXN003677,2025-01-28T23:42:00,23,Tuesday,False,4.0884941485439255
ACCT100088,ACCT200040,76.84,withdrawal,crypto_exchange,mobile_app,RU,True,normal,TXN003678,2025-01-23T23:06:00,23,Thursday,True,4.341725337900356
ACCT100142,ACCT200331,10.45,payment,electronics,atm,AE,False,normal,TXN003679,2025-03-03T11:13:00,11,Monday,False,2.34660197841082
ACCT100336,ACCT200068,3.06,deposit,online_services,atm,UK,False,normal,TXN003680,2025-01-14T13:44:00,13,Tuesday,False,1.1184149159642893
ACCT100411,ACCT200254,18.67,payment,travel,web,AE,True,round_tripping,TXN003681,2025-03-26T23:34:00,23,Wednesday,False,2.9269179575536315
ACCT100313,ACCT200169,102.26,payment,online_services,pos_terminal,RU,True,normal,TXN003682,2025-01-17T18:09:00,18,Friday,True,4.627518589651853
ACCT100463,ACCT200368,34.73,payment,travel,atm,AE,False,normal,TXN003683,2025-01-12T09:14:00,9,Sunday,False,3.5476038667559826
ACCT100293,ACCT200030,12.35,payment,online_services,mobile_app,IN,False,normal,TXN003684,2025-03-24T08:57:00,8,Monday,False,2.513656063073986
ACCT100348,ACCT200009,279.22,payment,restaurant,mobile_app,IR,True,normal,TXN003685,2025-02-01T09:32:00,9,Saturday,True,5.632000001560502
ACCT100228,ACCT200216,17.36,deposit,crypto_exchange,web,KY,True,normal,TXN003686,2025-01-05T13:35:00,13,Sunday,True,2.854168709232204
ACCT100199,ACCT200453,64.91,withdrawal,online_services,web,US,False,normal,TXN003687,2025-01-11T20:08:00,20,Saturday,False,4.173001695045377
ACCT100180,ACCT200007,23.73,withdrawal,electronics,pos_terminal,IR,True,rapid_movement,TXN003688,2025-01-08T02:36:00,2,Wednesday,True,3.166740070447672
ACCT100065,ACCT200095,53.7,payment,gambling,mobile_app,US,True,round_tripping,TXN003689,2025-02-14T16:36:00,16,Friday,False,3.983413001514819
ACCT100450,ACCT200243,10.83,deposit,electronics,mobile_app,KY,True,normal,TXN003690,2025-03-27T11:36:00,11,Thursday,True,2.382320061012899
ACCT100435,ACCT200113,42.39,withdrawal,travel,web,CN,True,rapid_movement,TXN003691,2025-01-24T10:23:00,10,Friday,False,3.746912485364546
ACCT100071,ACCT200146,12.89,deposit,electronics,atm,RU,True,structuring,TXN003692,2025-03-04T03:38:00,3,Tuesday,True,2.556451816951096
ACCT100483,ACCT200274,40.38,payment,travel,atm,US,True,round_tripping,TXN003693,2025-03-27T12:22:00,12,Thursday,False,3.6983346128846915
ACCT100058,ACCT200146,45.78,deposit,travel,web,CN,True,rapid_movement,TXN003694,2025-03-19T21:47:00,21,Wednesday,False,3.8238473145244205
ACCT100038,ACCT200157,82.43,transfer,atm,atm,AE,True,rapid_movement,TXN003695,2025-03-12T20:14:00,20,Wednesday,False,4.411949448325136
ACCT100447,ACCT200379,5.89,payment,atm,mobile_app,NG,True,normal,TXN003696,2025-01-28T21:47:00,21,Tuesday,True,1.7732559976634952
ACCT100158,ACCT200398,13.26,transfer,retail,mobile_app,US,False,normal,TXN003697,2025-02-07T04:44:00,4,Friday,False,2.5847519847577165
ACCT100080,ACCT200477,31.29,deposit,crypto_exchange,pos_terminal,KY,True,normal,TXN003698,2025-02-08T11:47:00,11,Saturday,True,3.443298557680791
ACCT100197,ACCT200202,23.57,payment,electronics,mobile_app,KY,True,normal,TXN003699,2025-01-12T03:38:00,3,Sunday,True,3.1599747169480397
ACCT100461,ACCT200262,161.93,payment,atm,mobile_app,SG,False,normal,TXN003700,2025-03-29T13:44:00,13,Saturday,False,5.08716414308538
ACCT100081,ACCT200337,6.68,withdrawal,online_services,atm,IN,True,structuring,TXN003701,2025-01-28T07:05:00,7,Tuesday,False,1.8991179875485542
ACCT100168,ACCT200029,18.2,transfer,atm,pos_terminal,UK,False,normal,TXN003702,2025-03-28T00:20:00,0,Friday,False,2.9014215940827497
ACCT100289,ACCT200433,26.88,deposit,electronics,pos_terminal,AE,True,rapid_movement,TXN003703,2025-02-10T12:33:00,12,Monday,False,3.2913825156549485
ACCT100390,ACCT200426,44.21,withdrawal,online_services,mobile_app,US,True,rapid_movement,TXN003704,2025-02-08T06:09:00,6,Saturday,False,3.788951007838152
ACCT100316,ACCT200415,35.3,transfer,online_services,mobile_app,CN,True,mule_account,TXN003705,2025-03-27T08:49:00,8,Thursday,False,3.563882963939251
ACCT100288,ACCT200464,5.62,withdrawal,online_services,mobile_app,NG,True,normal,TXN003706,2025-03-16T23:13:00,23,Sunday,True,1.7263316639055997
ACCT100236,ACCT200191,37.71,withdrawal,retail,pos_terminal,AE,True,round_tripping,TXN003707,2025-03-31T01:31:00,1,Monday,False,3.6299253112702656
ACCT100406,ACCT200031,14.52,transfer,restaurant,atm,CN,False,normal,TXN003708,2025-01-18T11:07:00,11,Saturday,False,2.67552700939665
ACCT100346,ACCT200059,137.41,payment,gambling,mobile_app,US,False,normal,TXN003709,2025-01-27T04:40:00,4,Monday,False,4.922969157343683
ACCT100035,ACCT200430,26.01,transfer,atm,mobile_app,US,False,normal,TXN003710,2025-01-05T12:35:00,12,Sunday,False,3.25848107946056
ACCT100365,ACCT200385,17.7,transfer,atm,pos_terminal,KY,True,normal,TXN003711,2025-02-20T06:49:00,6,Thursday,True,2.8735646395797834
ACCT100381,ACCT200391,23.89,payment,restaurant,web,IN,False,normal,TXN003712,2025-03-25T18:47:00,18,Tuesday,False,3.173459961337718
ACCT100256,ACCT200223,31.26,deposit,travel,atm,NG,True,normal,TXN003713,2025-03-27T20:35:00,20,Thursday,True,3.4423393249933305
ACCT100434,ACCT200204,28.68,transfer,crypto_exchange,atm,RU,True,normal,TXN003714,2025-01-06T06:26:00,6,Monday,True,3.3562000157314196
ACCT100332,ACCT200097,7.26,withdrawal,restaurant,atm,UK,False,normal,TXN003715,2025-03-20T04:58:00,4,Thursday,False,1.9823798288367047
ACCT100348,ACCT200137,40.32,withdrawal,travel,atm,RU,True,layering,TXN003716,2025-01-29T04:54:00,4,Wednesday,True,3.696847623763113
ACCT100164,ACCT200315,18.77,transfer,gambling,pos_terminal,NG,True,normal,TXN003717,2025-01-28T14:22:00,14,Tuesday,True,2.9322598505984176
ACCT100033,ACCT200383,22.95,transfer,retail,pos_terminal,CN,False,normal,TXN003718,2025-02-21T10:00:00,10,Friday,False,3.133317936506554
ACCT100020,ACCT200129,11.13,withdrawal,atm,atm,CN,False,normal,TXN003719,2025-02-11T03:18:00,3,Tuesday,False,2.4096441652874536
ACCT100275,ACCT200247,90.73,payment,restaurant,pos_terminal,NG,True,structuring,TXN003720,2025-02-15T22:55:00,22,Saturday,True,4.507888063181538
ACCT100495,ACCT200342,71.5,deposit,crypto_exchange,web,RU,True,normal,TXN003721,2025-01-28T13:50:00,13,Tuesday,True,4.269697449699962
ACCT100474,ACCT200138,134.13,withdrawal,online_services,web,IR,True,normal,TXN003722,2025-03-17T11:01:00,11,Monday,True,4.898809478913999
ACCT100133,ACCT200128,69.18,transfer,atm,mobile_app,AE,False,normal,TXN003723,2025-02-25T23:27:00,23,Tuesday,False,4.2367118035090225
ACCT100281,ACCT200078,12.5,transfer,restaurant,web,RU,True,normal,TXN003724,2025-02-23T19:34:00,19,Sunday,True,2.5257286443082556
ACCT100488,ACCT200379,12.85,deposit,retail,mobile_app,IN,False,normal,TXN003725,2025-03-30T03:59:00,3,Sunday,False,2.553343811341229
ACCT100195,ACCT200351,46.8,deposit,retail,atm,CN,True,structuring,TXN003726,2025-03-03T06:09:00,6,Monday,False,3.845883202923601
ACCT100147,ACCT200392,49.49,payment,crypto_exchange,mobile_app,SG,False,normal,TXN003727,2025-02-24T15:21:00,15,Monday,False,3.901770628963795
ACCT100152,ACCT200443,15.4,transfer,retail,pos_terminal,US,False,normal,TXN003728,2025-03-24T04:24:00,4,Monday,False,2.7343675094195836
ACCT100204,ACCT200049,16.77,withdrawal,restaurant,mobile_app,AE,False,normal,TXN003729,2025-01-02T03:38:00,3,Thursday,False,2.8195915758351173
ACCT100003,ACCT200354,159.85,deposit,atm,atm,IN,False,normal,TXN003730,2025-01-06T21:05:00,21,Monday,False,5.074235875505851
ACCT100090,ACCT200125,139.9,deposit,retail,mobile_app,KY,True,normal,TXN003731,2025-02-15T17:05:00,17,Saturday,True,4.940927881671436
ACCT100299,ACCT200024,29.56,deposit,restaurant,atm,IN,False,normal,TXN003732,2025-01-20T01:37:00,1,Monday,False,3.386422096080001
ACCT100174,ACCT200048,85.43,withdrawal,gambling,web,NG,True,normal,TXN003733,2025-03-10T13:18:00,13,Monday,True,4.447697327163527
ACCT100268,ACCT200078,21.58,deposit,electronics,web,NG,True,mule_account,TXN003734,2025-01-02T02:03:00,2,Thursday,True,3.0717669598299886
ACCT100234,ACCT200451,36.25,withdrawal,crypto_exchange,atm,IR,True,round_tripping,TXN003735,2025-01-08T05:41:00,5,Wednesday,True,3.590439381300684
ACCT100205,ACCT200121,16.11,transfer,atm,web,IN,False,normal,TXN003736,2025-01-22T00:50:00,0,Wednesday,False,2.779440197188883
ACCT100497,ACCT200455,9.89,transfer,restaurant,atm,US,False,normal,TXN003737,2025-02-22T02:49:00,2,Saturday,False,2.2915241456346207
ACCT100073,ACCT200030,90.93,deposit,retail,pos_terminal,NG,True,normal,TXN003738,2025-03-30T20:02:00,20,Sunday,True,4.510089979737821
ACCT100496,ACCT200083,26.61,transfer,travel,pos_terminal,RU,True,normal,TXN003739,2025-03-29T12:32:00,12,Saturday,True,3.281287084989598
ACCT100359,ACCT200438,93.19,transfer,atm,web,KY,True,normal,TXN003740,2025-02-14T02:14:00,2,Friday,True,4.534640419797564
ACCT100108,ACCT200011,48.11,transfer,atm,mobile_app,CN,True,round_tripping,TXN003741,2025-02-14T23:37:00,23,Friday,False,3.8734900557113625
ACCT100463,ACCT200195,30.43,payment,online_services,web,CN,False,normal,TXN003742,2025-02-11T02:57:00,2,Tuesday,False,3.4154289639088797
ACCT100396,ACCT200498,13.98,deposit,electronics,mobile_app,AE,False,normal,TXN003743,2025-02-18T13:18:00,13,Tuesday,False,2.637627736805664
ACCT100380,ACCT200149,27.61,transfer,atm,mobile_app,AE,True,rapid_movement,TXN003744,2025-01-03T16:36:00,16,Friday,False,3.3181780259420632
ACCT100431,ACCT200440,61.57,payment,electronics,pos_terminal,SG,True,round_tripping,TXN003745,2025-01-12T08:59:00,8,Sunday,False,4.120174738923119
ACCT100113,ACCT200285,17.99,withdrawal,crypto_exchange,web,CN,True,round_tripping,TXN003746,2025-02-07T16:14:00,16,Friday,False,2.8898160479624417
ACCT100357,ACCT200349,7.26,withdrawal,online_services,web,UK,False,normal,TXN003747,2025-03-31T02:20:00,2,Monday,False,1.9823798288367047
ACCT100089,ACCT200428,65.23,withdrawal,crypto_exchange,pos_terminal,CN,True,mule_account,TXN003748,2025-03-28T11:41:00,11,Friday,False,4.177919485808005
ACCT100121,ACCT200287,9.16,deposit,crypto_exchange,web,IN,False,normal,TXN003749,2025-01-23T02:28:00,2,Thursday,False,2.214846178686039
ACCT100459,ACCT200228,33.66,withdrawal,electronics,atm,UK,False,normal,TXN003750,2025-01-18T12:13:00,12,Saturday,False,3.51631018876266
ACCT100381,ACCT200452,36.15,transfer,restaurant,pos_terminal,AE,False,normal,TXN003751,2025-01-28T05:09:00,5,Tuesday,False,3.5876769486047735
ACCT100025,ACCT200198,20.26,withdrawal,atm,web,IN,False,normal,TXN003752,2025-02-08T15:14:00,15,Saturday,False,3.0086484988205373
ACCT100347,ACCT200054,11.72,deposit,online_services,mobile_app,NG,True,normal,TXN003753,2025-03-20T19:36:00,19,Thursday,True,2.4612967841488667
ACCT100357,ACCT200163,8.84,deposit,online_services,mobile_app,IR,True,normal,TXN003754,2025-01-18T11:06:00,11,Saturday,True,2.179286876649552
ACCT100134,ACCT200246,42.64,deposit,restaurant,web,KY,True,mule_account,TXN003755,2025-01-27T12:29:00,12,Monday,True,3.752792779857589
ACCT100004,ACCT200032,15.95,transfer,retail,mobile_app,KY,True,structuring,TXN003756,2025-01-08T16:25:00,16,Wednesday,True,2.7694588292308535
ACCT100199,ACCT200073,54.58,deposit,online_services,pos_terminal,RU,True,normal,TXN003757,2025-02-03T22:48:00,22,Monday,True,3.9996675152801924
ACCT100192,ACCT200103,45.69,withdrawal,restaurant,mobile_app,IN,False,normal,TXN003758,2025-01-20T16:24:00,16,Monday,False,3.8218794555751803
ACCT100340,ACCT200196,32.14,withdrawal,travel,web,NG,True,rapid_movement,TXN003759,2025-01-17T03:31:00,3,Friday,True,3.4701013603093664
ACCT100197,ACCT200307,195.03,payment,restaurant,atm,US,True,round_tripping,TXN003760,2025-02-06T04:14:00,4,Thursday,False,5.273153392884487
ACCT100106,ACCT200047,19.83,withdrawal,retail,pos_terminal,NG,True,normal,TXN003761,2025-03-06T05:19:00,5,Thursday,True,2.9871959425317045
ACCT100076,ACCT200380,31.44,transfer,atm,mobile_app,CN,False,normal,TXN003762,2025-01-03T10:00:00,10,Friday,False,3.448080967561006
ACCT100459,ACCT200286,22.69,transfer,atm,web,US,False,normal,TXN003763,2025-01-10T04:46:00,4,Friday,False,3.1219242987917504
ACCT100124,ACCT200106,265.3,payment,travel,mobile_app,AE,True,mule_account,TXN003764,2025-03-22T11:41:00,11,Saturday,False,5.580861261143694
ACCT100007,ACCT200221,49.24,transfer,crypto_exchange,web,UK,False,normal,TXN003765,2025-02-08T21:17:00,21,Saturday,False,3.896706301316253
ACCT100094,ACCT200485,35.59,payment,atm,mobile_app,KY,True,normal,TXN003766,2025-02-28T18:04:00,18,Friday,True,3.5720646995221013
ACCT100416,ACCT200409,173.15,payment,travel,atm,SG,True,round_tripping,TXN003767,2025-01-18T00:46:00,0,Saturday,False,5.154158270848431
ACCT100099,ACCT200339,12.47,deposit,crypto_exchange,pos_terminal,US,False,normal,TXN003768,2025-02-03T20:37:00,20,Monday,False,2.523325759691945
ACCT100155,ACCT200199,112.41,withdrawal,crypto_exchange,pos_terminal,SG,False,normal,TXN003769,2025-02-23T12:49:00,12,Sunday,False,4.722152901473706
ACCT100312,ACCT200028,19.91,transfer,gambling,atm,RU,True,normal,TXN003770,2025-02-17T04:11:00,4,Monday,True,2.991222118076105
ACCT100493,ACCT200058,149.24,payment,crypto_exchange,web,US,True,structuring,TXN003771,2025-02-27T13:25:00,13,Thursday,False,5.005555748352958
ACCT100390,ACCT200223,48.23,deposit,gambling,pos_terminal,SG,False,normal,TXN003772,2025-02-28T02:28:00,2,Friday,False,3.8759812340808804
ACCT100435,ACCT200030,18.77,transfer,gambling,web,IN,False,normal,TXN003773,2025-02-08T15:55:00,15,Saturday,False,2.9322598505984176
ACCT100357,ACCT200412,61.94,transfer,online_services,mobile_app,IN,True,structuring,TXN003774,2025-03-23T15:59:00,15,Sunday,False,4.126166174545057
ACCT100362,ACCT200322,13.49,payment,atm,mobile_app,CN,True,layering,TXN003775,2025-01-25T05:31:00,5,Saturday,False,2.6019486702196644
ACCT100198,ACCT200000,9.24,deposit,crypto_exchange,pos_terminal,KY,True,structuring,TXN003776,2025-03-16T17:59:00,17,Sunday,True,2.2235418856535927
ACCT100003,ACCT200086,115.98,transfer,electronics,mobile_app,KY,True,normal,TXN003777,2025-01-30T02:18:00,2,Thursday,True,4.7534177624482945
ACCT100292,ACCT200097,108.47,withdrawal,online_services,atm,RU,True,normal,TXN003778,2025-02-15T23:21:00,23,Saturday,True,4.686473637052126
ACCT100347,ACCT200329,120.88,payment,atm,pos_terminal,US,False,normal,TXN003779,2025-03-19T20:12:00,20,Wednesday,False,4.794798317964484
ACCT100227,ACCT200113,125.14,withdrawal,travel,mobile_app,IR,True,normal,TXN003780,2025-03-05T17:22:00,17,Wednesday,True,4.829433110570218
ACCT100453,ACCT200331,163.36,deposit,crypto_exchange,mobile_app,UK,False,normal,TXN003781,2025-02-14T19:39:00,19,Friday,False,5.095956354416355
ACCT100464,ACCT200473,14.44,deposit,electronics,mobile_app,UK,True,mule_account,TXN003782,2025-01-09T16:15:00,16,Thursday,False,2.67000213346468
ACCT100334,ACCT200172,30.12,deposit,crypto_exchange,pos_terminal,SG,True,mule_account,TXN003783,2025-03-11T12:58:00,12,Tuesday,False,3.405189402931693
ACCT100173,ACCT200133,27.31,withdrawal,gambling,atm,IN,True,round_tripping,TXN003784,2025-01-17T01:36:00,1,Friday,False,3.3072529354856135
ACCT100459,ACCT200054,45.08,transfer,online_services,atm,RU,True,normal,TXN003785,2025-02-02T20:17:00,20,Sunday,True,3.8084386891715756
ACCT100011,ACCT200391,236.34,deposit,restaurant,web,UK,True,mule_account,TXN003786,2025-03-14T13:48:00,13,Friday,False,5.46527144621087
ACCT100072,ACCT200194,19.0,payment,travel,mobile_app,US,False,normal,TXN003787,2025-03-23T07:07:00,7,Sunday,False,2.9444389791664403
ACCT100323,ACCT200281,53.31,withdrawal,crypto_exchange,web,AE,True,structuring,TXN003788,2025-03-14T02:18:00,2,Friday,False,3.9761239308346696
ACCT100077,ACCT200344,5.18,payment,online_services,pos_terminal,IN,False,normal,TXN003789,2025-03-16T12:48:00,12,Sunday,False,1.6448050562713916
ACCT100214,ACCT200297,39.4,withdrawal,retail,mobile_app,NG,True,normal,TXN003790,2025-03-02T07:43:00,7,Sunday,True,3.673765816303888
ACCT100347,ACCT200490,94.74,withdrawal,travel,web,CN,True,mule_account,TXN003791,2025-02-14T13:05:00,13,Friday,False,4.5511362974956056
ACCT100337,ACCT200485,11.77,payment,retail,web,NG,True,normal,TXN003792,2025-02-21T23:32:00,23,Friday,True,2.4655539212721855
ACCT100302,ACCT200339,13.2,withdrawal,gambling,atm,IR,True,normal,TXN003793,2025-01-13T01:55:00,1,Monday,True,2.580216829592325
ACCT100079,ACCT200364,22.17,payment,online_services,pos_terminal,RU,True,normal,TXN003794,2025-02-23T00:01:00,0,Sunday,True,3.09874002362822
ACCT100344,ACCT200311,75.7,deposit,crypto_exchange,atm,US,False,normal,TXN003795,2025-03-10T18:35:00,18,Monday,False,4.3267781604434035
ACCT100205,ACCT200247,225.77,payment,gambling,web,NG,True,layering,TXN003796,2025-03-10T23:36:00,23,Monday,True,5.4195167819498815
ACCT100047,ACCT200477,55.52,deposit,online_services,atm,RU,True,normal,TXN003797,2025-03-10T17:24:00,17,Monday,True,4.016743316198549
ACCT100164,ACCT200244,78.16,payment,electronics,pos_terminal,UK,True,structuring,TXN003798,2025-03-08T12:50:00,12,Saturday,False,4.358758007734528
ACCT100035,ACCT200072,170.79,deposit,crypto_exchange,mobile_app,SG,True,round_tripping,TXN003799,2025-01-26T19:38:00,19,Sunday,False,5.1404347316311005
ACCT100025,ACCT200248,22.96,transfer,travel,web,US,False,normal,TXN003800,2025-03-30T10:45:00,10,Sunday,False,3.133753571451366
ACCT100371,ACCT200013,17.52,payment,restaurant,web,SG,False,normal,TXN003801,2025-01-28T18:22:00,18,Tuesday,False,2.8633430855082453
ACCT100121,ACCT200359,44.34,withdrawal,online_services,mobile_app,NG,True,normal,TXN003802,2025-03-04T08:57:00,8,Tuesday,True,3.7918872041881655
ACCT100208,ACCT200311,45.07,payment,restaurant,atm,US,False,normal,TXN003803,2025-02-16T10:59:00,10,Sunday,False,3.808216836702557
ACCT100308,ACCT200065,24.34,deposit,restaurant,mobile_app,KY,True,normal,TXN003804,2025-03-04T01:18:00,1,Tuesday,True,3.1921210875593813
ACCT100067,ACCT200188,22.26,withdrawal,atm,web,IR,True,normal,TXN003805,2025-03-27T21:39:00,21,Thursday,True,3.102791345847399
ACCT100087,ACCT200249,14.29,withdrawal,crypto_exchange,mobile_app,UK,False,normal,TXN003806,2025-01-27T16:48:00,16,Monday,False,2.659559991941776
ACCT100250,ACCT200132,8.0,transfer,online_services,web,SG,False,normal,TXN003807,2025-03-29T09:41:00,9,Saturday,False,2.0794415416798357
ACCT100425,ACCT200251,23.1,payment,restaurant,web,NG,True,normal,TXN003808,2025-01-29T00:15:00,0,Wednesday,True,3.139832617527748
ACCT100243,ACCT200471,10.07,deposit,electronics,mobile_app,NG,True,normal,TXN003809,2025-02-24T07:52:00,7,Monday,True,2.309560706730471
ACCT100007,ACCT200373,8.29,transfer,retail,mobile_app,US,True,round_tripping,TXN003810,2025-02-20T02:31:00,2,Thursday,False,2.1150499691472033
ACCT100099,ACCT200213,15.76,payment,online_services,pos_terminal,CN,True,rapid_movement,TXN003811,2025-03-27T08:54:00,8,Thursday,False,2.757475084429733
ACCT100030,ACCT200046,66.42,payment,gambling,pos_terminal,RU,True,normal,TXN003812,2025-03-31T17:27:00,17,Monday,True,4.195998215948601
ACCT100043,ACCT200212,8.11,payment,gambling,web,UK,False,normal,TXN003813,2025-02-06T20:59:00,20,Thursday,False,2.0930978681273213
ACCT100187,ACCT200453,67.92,transfer,travel,atm,NG,True,normal,TXN003814,2025-02-19T11:07:00,11,Wednesday,True,4.218330542003092
ACCT100267,ACCT200238,93.21,withdrawal,crypto_exchange,web,AE,False,normal,TXN003815,2025-02-13T18:08:00,18,Thursday,False,4.5348550120730655
ACCT100471,ACCT200468,25.44,transfer,gambling,mobile_app,US,False,normal,TXN003816,2025-03-11T18:33:00,18,Tuesday,False,3.2363227384719213
ACCT100196,ACCT200468,34.9,deposit,crypto_exchange,pos_terminal,AE,False,normal,TXN003817,2025-02-04T10:17:00,10,Tuesday,False,3.5524868292083815
ACCT100143,ACCT200136,11.86,transfer,restaurant,atm,KY,True,normal,TXN003818,2025-01-09T04:46:00,4,Thursday,True,2.4731713935695794
ACCT100330,ACCT200186,9.04,deposit,electronics,mobile_app,CN,True,mule_account,TXN003819,2025-02-22T12:12:00,12,Saturday,False,2.201659174404085
ACCT100054,ACCT200073,5.31,withdrawal,electronics,mobile_app,NG,True,normal,TXN003820,2025-01-27T01:51:00,1,Monday,True,1.6695918352538475
ACCT100460,ACCT200297,58.65,transfer,atm,atm,KY,True,normal,TXN003821,2025-03-10T02:52:00,2,Monday,True,4.0715875750994845
ACCT100456,ACCT200459,13.3,transfer,travel,web,IN,False,normal,TXN003822,2025-01-12T19:15:00,19,Sunday,False,2.5877640352277083
ACCT100348,ACCT200183,8.29,deposit,atm,atm,CN,False,normal,TXN003823,2025-01-17T02:17:00,2,Friday,False,2.1150499691472033
ACCT100051,ACCT200330,18.28,withdrawal,gambling,atm,KY,True,normal,TXN003824,2025-02-18T03:14:00,3,Tuesday,True,2.905807566026004
ACCT100481,ACCT200435,31.4,withdrawal,electronics,mobile_app,KY,True,layering,TXN003825,2025-03-30T18:31:00,18,Sunday,True,3.4468078929142076
ACCT100190,ACCT200215,8.92,withdrawal,travel,web,UK,False,normal,TXN003826,2025-03-19T12:31:00,12,Wednesday,False,2.188295946591918
ACCT100396,ACCT200216,146.55,withdrawal,electronics,mobile_app,CN,True,layering,TXN003827,2025-02-24T22:22:00,22,Monday,False,4.987366667156902
ACCT100080,ACCT200186,19.69,deposit,restaurant,web,SG,False,normal,TXN003828,2025-02-04T06:53:00,6,Tuesday,False,2.9801108926510342
ACCT100096,ACCT200009,54.08,deposit,restaurant,pos_terminal,UK,False,normal,TXN003829,2025-02-12T22:36:00,22,Wednesday,False,3.9904644317347087
ACCT100032,ACCT200008,73.1,payment,crypto_exchange,pos_terminal,IR,True,mule_account,TXN003830,2025-03-17T18:21:00,18,Monday,True,4.291828366755733
ACCT100110,ACCT200322,11.05,withdrawal,online_services,mobile_app,SG,False,normal,TXN003831,2025-03-09T14:29:00,14,Sunday,False,2.402430427963762
ACCT100428,ACCT200203,29.25,payment,retail,mobile_app,US,False,normal,TXN003832,2025-01-29T05:12:00,5,Wednesday,False,3.3758795736778655
ACCT100140,ACCT200399,25.66,deposit,gambling,web,IR,True,layering,TXN003833,2025-01-11T18:29:00,18,Saturday,True,3.2449333591874905
ACCT100025,ACCT200246,68.81,transfer,atm,pos_terminal,US,True,layering,TXN003834,2025-02-01T14:28:00,14,Saturday,False,4.231349083214389
ACCT100062,ACCT200103,48.91,withdrawal,electronics,pos_terminal,IR,True,normal,TXN003835,2025-03-28T05:16:00,5,Friday,True,3.8899818745512658
ACCT100392,ACCT200412,83.13,withdrawal,electronics,pos_terminal,SG,False,normal,TXN003836,2025-02-18T05:24:00,5,Tuesday,False,4.420405647542997
ACCT100474,ACCT200330,19.9,withdrawal,crypto_exchange,web,NG,True,normal,TXN003837,2025-03-12T18:02:00,18,Wednesday,True,2.990719731730447
ACCT100199,ACCT200430,6.57,transfer,retail,atm,UK,True,round_tripping,TXN003838,2025-02-22T19:00:00,19,Saturday,False,1.8825138324965192
ACCT100411,ACCT200024,11.69,payment,atm,mobile_app,US,True,rapid_movement,TXN003839,2025-03-08T04:00:00,4,Saturday,False,2.458733775483977
ACCT100495,ACCT200350,132.29,payment,restaurant,mobile_app,IN,False,normal,TXN003840,2025-01-15T22:34:00,22,Wednesday,False,4.884996482474289
ACCT100497,ACCT200123,103.96,withdrawal,crypto_exchange,pos_terminal,NG,True,structuring,TXN003841,2025-01-03T14:08:00,14,Friday,True,4.6440062097732895
ACCT100325,ACCT200018,18.57,payment,electronics,web,NG,True,rapid_movement,TXN003842,2025-03-03T23:08:00,23,Monday,True,2.9215473753646144
ACCT100067,ACCT200051,10.06,payment,gambling,web,CN,True,round_tripping,TXN003843,2025-02-06T06:23:00,6,Thursday,False,2.3085671646715933
ACCT100113,ACCT200120,81.24,payment,electronics,mobile_app,UK,False,normal,TXN003844,2025-01-20T02:54:00,2,Monday,False,4.397407736712184
ACCT100253,ACCT200425,63.56,transfer,travel,web,IN,True,structuring,TXN003845,2025-03-18T04:35:00,4,Tuesday,False,4.151984341668515
ACCT100047,ACCT200111,145.12,withdrawal,crypto_exchange,web,IR,True,normal,TXN003846,2025-01-24T20:04:00,20,Friday,True,4.977560986366827
ACCT100339,ACCT200211,88.64,withdrawal,electronics,atm,IR,True,normal,TXN003847,2025-03-08T13:28:00,13,Saturday,True,4.484583222998974
ACCT100353,ACCT200256,111.53,withdrawal,online_services,atm,NG,True,normal,TXN003848,2025-02-13T09:21:00,9,Thursday,True,4.714293613006445
ACCT100298,ACCT200062,100.59,transfer,retail,pos_terminal,AE,True,rapid_movement,TXN003849,2025-02-02T09:10:00,9,Sunday,False,4.611052849146247
ACCT100233,ACCT200292,26.89,deposit,electronics,pos_terminal,KY,True,normal,TXN003850,2025-01-17T14:31:00,14,Friday,True,3.2917544702807735
ACCT100140,ACCT200243,12.44,payment,gambling,web,AE,False,normal,TXN003851,2025-01-29T02:27:00,2,Wednesday,False,2.5209170873110334
ACCT100237,ACCT200155,144.21,deposit,atm,pos_terminal,US,False,normal,TXN003852,2025-03-02T07:15:00,7,Sunday,False,4.971270570573979
